Portal,Report Name,Table,Columns In the Table,Data Type,Description
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,14_day_conversion_rate,Double Precision,Conversions / Total number of visitors; number of customers who purchased the product divided by the total number of visitors
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,14_day_new_to_brand_orders,Integer,Number of orders over a 14 day period from first time customers who have not interacted with the brand over the past year  
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,14_day_new_to_brand_orders,Integer,Number of orders over a 14 day period from first time customers who have not interacted with the brand over the past year  
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,14_day_new_to_brand_sales,Double Precision,Number of sales over a 14 day period from first time customers who have not interacted with the brand over the past year  les 
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,14_day_new_to_brand_sales,Double Precision,Number of sales over a 14 day period from first time customers who have not interacted with the brand over the past year  les 
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,14_day_new_to_brand_units,Integer,Number of units over a 14 day period from first time customers who have not interacted with the brand over the past year  les 
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,14_day_new_to_brand_units,Integer,Number of units over a 14 day period from first time customers who have not interacted with the brand over the past year  les 
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,14_day_total_orders,Integer,Total number of orders that were purchased through the ad over a 14 day period
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,14_day_total_orders,Integer,Total number of orders that were purchased through the ad over a 14 day period
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,14_day_total_sales,Double Precision,Number of sales over a 14 days period attributable to the brand ad campaign
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,14_day_total_sales,Double Precision,Number of sales over a 14 days period attributable to the brand ad campaign
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,14_day_total_units,Integer,Total number of units that were purchased through the ad over a 14 day period
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,14_day_total_units,Integer,Total number of units that were purchased through the ad over a 14 day period
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,ad_group_name,Character Varying,Name of the ad group within an ad campaign
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,ad_group_name,Character Varying,Name of the ad group within an ad campaign
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,advertised_asin,Character Varying,Advertised Amazon Standard Identification Number (ASIN)
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,advertised_asin,Character Varying,Advertised Amazon Standard Identification Number (ASIN)
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,advertised_sku,Character Varying,Advertised Stock Keeping Unit (SKU)
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,advertised_sku,Character Varying,Advertised Stock Keeping Unit (SKU)
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,campaign_name,Character Varying,Name of the advertising campaign
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,campaign_name,Character Varying,Name of the advertising campaign
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,click_thru_rate_ctr,Double Precision,"Equals to clicks / impressions, number of people who click on your ad / number of people who have seen the ad"
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,click_thru_rate_ctr,Double Precision,"Equals to clicks / impressions, number of people who click on your ad / number of people who have seen the ad"
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,clicks,Integer,Number of times a product ad is clicked on and customer is taken to the product detail page
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,clicks,Integer,Number of times a product ad is clicked on and customer is taken to the product detail page
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,cost_per_click_cpc,Double Precision,Cost per click when a customer clicks on the ad
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,cost_per_click_cpc,Double Precision,Cost per click when a customer clicks on the ad
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,currency,Character Varying,Currency used for the purchase
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,currency,Character Varying,Currency used for the purchase
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,date,timestamp with time zone,Date of the period that item comparison analysis begins
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,date,timestamp with time zone,Date of the period that item comparison analysis begins
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,id,Integer,Unique number assigned to every line in the table
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,id,Integer,Unique number assigned to every line in the table
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,impressions,Integer,Number of times a product ad is viewed by the customer
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,impressions,Integer,Number of times a product ad is viewed by the customer
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,return_date,timestamp with time zone,Date of the customer return
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,return_date,timestamp with time zone,Date of the customer return
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,spend,Double Precision,Cost spent on the advertising campaign
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,spend,Double Precision,Cost spent on the advertising campaign
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,total_advertising_cost_of_sales_acos,Double Precision,Total advertising costs of sales (ACOS)
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,total_advertising_cost_of_sales_acos,Double Precision,Total advertising costs of sales (ACOS)
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,total_return_on_advertising_spend_roas,Double Precision,Total return on the ad spending
SC,Sponsored Display Advertised Product,ads_sponsored_display_advertised_product,total_return_on_advertising_spend_roas,Double Precision,Total return on the ad spending
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,_created_on,timestamp with time zone,Date the record was created
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,_last_updated_on,timestamp with time zone,Date the record was last updated
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,_partneruuid,Character Varying,Partner Unique Identifier
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,_revision,Integer,Number of times the record has changed
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,14_day_conversion_rate,Double Precision,Conversions / Total number of visitors; number of customers who purchased the product divided by the total number of visitors
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,14_day_new_to_brand_orders,Integer,Number of orders over a 14 day period from first time customers who have not interacted with the brand over the past year  
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,14_day_new_to_brand_sales,Double Precision,Number of sales over a 14 day period from first time customers who have not interacted with the brand over the past year  les 
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,14_day_new_to_brand_units,Integer,Number of units over a 14 day period from first time customers who have not interacted with the brand over the past year  les 
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,14_day_total_orders,Integer,Total number of orders that were purchased through the ad over a 14 day period
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,14_day_total_sales,Double Precision,Number of sales over a 14 days period attributable to the brand ad campaign
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,14_day_total_units,Integer,Total number of units that were purchased through the ad over a 14 day period
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,budget,Double Precision,Budget of advertising campaign
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,campaign_name,Character Varying,Name of the advertising campaign
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,click_thru_rate_ctr,Double Precision,"Equals to clicks / impressions, number of people who click on your ad / number of people who have seen the ad"
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,clicks,Integer,Number of times a product ad is clicked on and customer is taken to the product detail page
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,cost_per_click_cpc,Double Precision,Cost per click when a customer clicks on the ad
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,currency,Character Varying,Currency used for the purchase
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,date,timestamp with time zone,Date of the period that item comparison analysis begins
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,id,Integer,Unique number assigned to every line in the table
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,impressions,Integer,Number of times a product ad is viewed by the customer
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,return_date,timestamp with time zone,Date of the customer return
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,spend,Double Precision,Cost spent on the advertising campaign
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,status,Character Varying,Status of advertising campaign
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,total_advertising_cost_of_sales_acos,Double Precision,Total advertising costs of sales (ACOS)
SC,Sponsored Display Campaign,ads_sponsored_display_campaign,total_return_on_advertising_spend_roas,Double Precision,Total return on the ad spending
SC,Sponsored Display Purchased Product,ads_sponsored_display_purchased_product,_created_on,timestamp with time zone,Date the record was created
SC,Sponsored Display Purchased Product,ads_sponsored_display_purchased_product,_last_updated_on,timestamp with time zone,Date the record was last updated
SC,Sponsored Display Purchased Product,ads_sponsored_display_purchased_product,_partneruuid,Character Varying,Partner Unique Identifier
SC,Sponsored Display Purchased Product,ads_sponsored_display_purchased_product,_revision,Integer,Number of times the record has changed
SC,Sponsored Display Purchased Product,ads_sponsored_display_purchased_product,14_day_brand_halo_asin_orders,Integer,Number of orders over a 14 day period of other asins of the brand that was advertised
SC,Sponsored Display Purchased Product,ads_sponsored_display_purchased_product,14_day_brand_halo_asin_sales,Double Precision,Number of sales over a 14 day period of other asins of the brand that was advertised
SC,Sponsored Display Purchased Product,ads_sponsored_display_purchased_product,14_day_brand_halo_asin_units,Integer,Number of units over a 14 day period of other asins of the brand that was advertised
SC,Sponsored Display Purchased Product,ads_sponsored_display_purchased_product,14_day_new_to_brand_orders,Integer,Number of orders over a 14 day period from first time customers who have not interacted with the brand over the past year  
SC,Sponsored Display Purchased Product,ads_sponsored_display_purchased_product,14_day_new_to_brand_sales,Double Precision,Number of sales over a 14 day period from first time customers who have not interacted with the brand over the past year  les 
SC,Sponsored Display Purchased Product,ads_sponsored_display_purchased_product,14_day_new_to_brand_units,Integer,Number of units over a 14 day period from first time customers who have not interacted with the brand over the past year  les 
SC,Sponsored Display Purchased Product,ads_sponsored_display_purchased_product,ad_group_name,Character Varying,Name of the ad group within an ad campaign
SC,Sponsored Display Purchased Product,ads_sponsored_display_purchased_product,advertised_asin,Character Varying,Advertised Amazon Standard Identification Number (ASIN)
SC,Sponsored Display Purchased Product,ads_sponsored_display_purchased_product,advertised_sku,Character Varying,Advertised Stock Keeping Unit (SKU)
SC,Sponsored Display Purchased Product,ads_sponsored_display_purchased_product,campaign_name,Character Varying,Name of the advertising campaign
SC,Sponsored Display Purchased Product,ads_sponsored_display_purchased_product,currency,Character Varying,Currency used for the purchase
SC,Sponsored Display Purchased Product,ads_sponsored_display_purchased_product,date,timestamp with time zone,Date of the period that item comparison analysis begins
SC,Sponsored Display Purchased Product,ads_sponsored_display_purchased_product,id,Integer,Unique number assigned to every line in the table
SC,Sponsored Display Purchased Product,ads_sponsored_display_purchased_product,purchased_asin,Character Varying,ASIN that was purchased as a result of the ad
SC,Sponsored Display Purchased Product,ads_sponsored_display_purchased_product,return_date,timestamp with time zone,Date of the customer return
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,_created_on,timestamp with time zone,Date the record was created
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,_last_updated_on,timestamp with time zone,Date the record was last updated
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,_partneruuid,Character Varying,Partner Unique Identifier
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,_revision,Integer,Number of times the record has changed
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,14_day_conversion_rate,Double Precision,Conversions / Total number of visitors; number of customers who purchased the product divided by the total number of visitors
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,14_day_new_to_brand_orders,Integer,Number of orders over a 14 day period from first time customers who have not interacted with the brand over the past year  
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,14_day_new_to_brand_sales,Double Precision,Number of sales over a 14 day period from first time customers who have not interacted with the brand over the past year  les 
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,14_day_new_to_brand_units,Integer,Number of units over a 14 day period from first time customers who have not interacted with the brand over the past year  les 
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,14_day_total_orders,Integer,Total number of orders that were purchased through the ad over a 14 day period
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,14_day_total_sales,Double Precision,Number of sales over a 14 days period attributable to the brand ad campaign
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,14_day_total_units,Integer,Total number of units that were purchased through the ad over a 14 day period
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,ad_group_name,Character Varying,Name of the ad group within an ad campaign
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,campaign_name,Character Varying,Name of the advertising campaign
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,click_thru_rate_ctr,Double Precision,"Equals to clicks / impressions, number of people who click on your ad / number of people who have seen the ad"
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,clicks,Integer,Number of times a product ad is clicked on and customer is taken to the product detail page
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,cost_per_click_cpc,Double Precision,Cost per click when a customer clicks on the ad
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,currency,Character Varying,Currency used for the purchase
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,date,timestamp with time zone,Date of the period that item comparison analysis begins
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,id,Integer,Unique number assigned to every line in the table
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,impressions,Integer,Number of times a product ad is viewed by the customer
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,return_date,timestamp with time zone,Date of the customer return
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,spend,Double Precision,Cost spent on the advertising campaign
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,targeting,Character Varying,Keywords and search terms to target customers searching for a specific item
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,total_advertising_cost_of_sales_acos,Double Precision,Total advertising costs of sales (ACOS)
SC,Sponsored Display Targeting,ads_sponsored_display_targeting,total_return_on_advertising_spend_roas,Double Precision,Total return on the ad spending
SC,Sponsored Products Performance Over Time,ads_sponsored_products_performance_over_time,_created_on,timestamp with time zone,Date the record was created
SC,Sponsored Products Performance Over Time,ads_sponsored_products_performance_over_time,_last_updated_on,timestamp with time zone,Date the record was last updated
SC,Sponsored Products Performance Over Time,ads_sponsored_products_performance_over_time,_partneruuid,Character Varying,Partner Unique Identifier
SC,Sponsored Products Performance Over Time,ads_sponsored_products_performance_over_time,_revision,Integer,Number of times the record has changed
SC,Sponsored Products Performance Over Time,ads_sponsored_products_performance_over_time,clicks,Integer,Number of times a product ad is clicked on and customer is taken to the product detail page
SC,Sponsored Products Performance Over Time,ads_sponsored_products_performance_over_time,cost_per_click_cpc,Double Precision,Cost per click when a customer clicks on the ad
SC,Sponsored Products Performance Over Time,ads_sponsored_products_performance_over_time,date,timestamp with time zone,Date of the period that item comparison analysis begins
SC,Sponsored Products Performance Over Time,ads_sponsored_products_performance_over_time,id,Integer,Unique number assigned to every line in the table
SC,Sponsored Products Performance Over Time,ads_sponsored_products_performance_over_time,return_date,timestamp with time zone,Date of the customer return
SC,Sponsored Products Performance Over Time,ads_sponsored_products_performance_over_time,spend,Double Precision,Cost spent on the advertising campaign
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,_created_on,timestamp with time zone,Date the record was created
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,_last_updated_on,timestamp with time zone,Date the record was last updated
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,_revision,Integer,Number of times the record has changed
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,7_day_advertised_sku_sales,Double Precision,Total number of advertised SKU sales that were purchased through the ad over a 7 day period
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,7_day_advertised_sku_units,Integer,Total number of advertised SKU units that were purchased through the ad over a 7 day period
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,7_day_conversion_rate,Double Precision,Conversions / Total number of visitors; number of customers who purchased the product divided by the total number of visitors
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,7_day_other_sku_sales,Double Precision,Total number of other SKU sales that were purchased through the ad over a 7 day period  
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,7_day_other_sku_units,Integer,Total number of other SKU units that were purchased through the ad over a 7 day period  
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,7_day_total_orders,Integer,Total number of orders that were purchased through the ad over a 7 day period
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,7_day_total_sales,Double Precision,Number of sales over a 7 day period attributable to the ad
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,7_day_total_units,Integer,Total number of units that were purchased through the ad over a 7 day period
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,ad_group_name,Character Varying,Name of the ad group within an ad campaign
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,advertised_asin,Character Varying,Advertised Amazon Standard Identification Number (ASIN)
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,advertised_sku,Character Varying,Advertised Stock Keeping Unit (SKU)
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,campaign_name,Character Varying,Name of the advertising campaign
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,click_thru_rate_ctr,Double Precision,"Equals to clicks / impressions, number of people who click on your ad / number of people who have seen the ad"
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,clicks,Integer,Number of times a product ad is clicked on and customer is taken to the product detail page
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,cost_per_click_cpc,Double Precision,Cost per click when a customer clicks on the ad
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,currency,Character Varying,Currency used for the purchase
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,date,timestamp with time zone,Date the ad is running
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,id,Integer ,Unique number assigned to every line in the table
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,impressions,Integer,Number of times a product ad is viewed by the customer
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,portfolio_name,Character Varying,Name of portfolio containing advertising campaigns
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,spend,Double Precision,Cost spent on the advertising campaign
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,total_advertising_cost_of_sales_acos,Double Precision,Total advertising costs of sales (ACOS)
SC,Sponsored Products: advertised products,ads_sponsored_products_advertised_product,total_return_on_advertising_spend_roas,Double Precision,Total return on the ad spending
SC,Sponsored Products: Budget,ads_sponsored_products_budget,_created_on,timestamp with time zone,Date the record was created
SC,Sponsored Products: Budget,ads_sponsored_products_budget,_last_updated_on,timestamp with time zone,Date the record was last updated
SC,Sponsored Products: Budget,ads_sponsored_products_budget,_partneruuid,Character Varying,Partner Unique Identifier
SC,Sponsored Products: Budget,ads_sponsored_products_budget,_revision,Integer,Number of times the record has changed
SC,Sponsored Products: Budget,ads_sponsored_products_budget,7_day_total_orders,Integer,Total number of orders that were purchased through the ad over a 7 day period
SC,Sponsored Products: Budget,ads_sponsored_products_budget,7_day_total_sales,Double Precision,Number of sales over a 7 days period attributable to the brand ad campaign
SC,Sponsored Products: Budget,ads_sponsored_products_budget,avg_time_in_budget,Double Precision,Time in budget
SC,Sponsored Products: Budget,ads_sponsored_products_budget,bidding_strategy,Character Varying,"Choose between dynamic bids down only, dynamic bids up and down, fixed bids"
SC,Sponsored Products: Budget,ads_sponsored_products_budget,budget,Double Precision,The budget allocated for a given campaign
SC,Sponsored Products: Budget,ads_sponsored_products_budget,campaign_name,Character Varying,Name of the advertising campaign
SC,Sponsored Products: Budget,ads_sponsored_products_budget,campaign_type,Character Varying,Type of advertising campaign
SC,Sponsored Products: Budget,ads_sponsored_products_budget,click_thru_rate_ctr,Double Precision,"Equals to clicks / impressions, number of people who click on your ad / number of people who have seen the ad"
SC,Sponsored Products: Budget,ads_sponsored_products_budget,clicks,Integer,Number of times a product ad is clicked on and customer is taken to the product detail page
SC,Sponsored Products: Budget,ads_sponsored_products_budget,cost_per_click_cpc,Double Precision,Cost per click when a customer clicks on the ad
SC,Sponsored Products: Budget,ads_sponsored_products_budget,currency,Character Varying,Currency used for the purchase
SC,Sponsored Products: Budget,ads_sponsored_products_budget,date,timestamp with time zone,Date the ad is running
SC,Sponsored Products: Budget,ads_sponsored_products_budget,end_date,timestamp with time zone,Date ad ended
SC,Sponsored Products: Budget,ads_sponsored_products_budget,est_missed_clicks_max,Integer,Maximum estimated amount of clicks missed due to be out of budgeted
SC,Sponsored Products: Budget,ads_sponsored_products_budget,est_missed_clicks_min,Integer,Minimum estimated amount of clicks missed due to be out of budgeted
SC,Sponsored Products: Budget,ads_sponsored_products_budget,est_missed_impressions_max,Integer,Maximum estimated amount of impressions missed due to be out of budgeted
SC,Sponsored Products: Budget,ads_sponsored_products_budget,est_missed_impressions_min,Integer,Minimum estimated amount of impressions missed due to be out of budgeted
SC,Sponsored Products: Budget,ads_sponsored_products_budget,est_missed_sales_max,Double Precision,Maximum estimated sales lost due to be out of budgeted
SC,Sponsored Products: Budget,ads_sponsored_products_budget,est_missed_sales_min,Double Precision,Minimum estimated sales lost due to be out of budgeted
SC,Sponsored Products: Budget,ads_sponsored_products_budget,id,Integer,Unique number assigned to every line in the table
SC,Sponsored Products: Budget,ads_sponsored_products_budget,impressions,Integer,Number of times a product ad is viewed by the customer
SC,Sponsored Products: Budget,ads_sponsored_products_budget,last_year_clicks,Integer,Number of times a product ad was clicked for the previous year
SC,Sponsored Products: Budget,ads_sponsored_products_budget,last_year_cost_cpc,Double Precision,Cost per click when a customer clicks on the ad for the previous year
SC,Sponsored Products: Budget,ads_sponsored_products_budget,last_year_impressions,Integer,Number of times a product ad is viewed by the customer for the previous year
SC,Sponsored Products: Budget,ads_sponsored_products_budget,last_year_spend,Double Precision,Cost spent on the advertising campaign for the previous year
SC,Sponsored Products: Budget,ads_sponsored_products_budget,portfolio_name,Character Varying,Name of portfolio containing advertising campaigns
SC,Sponsored Products: Budget,ads_sponsored_products_budget,recommended_budget,Double Precision,Budget recommended by Amazon
SC,Sponsored Products: Budget,ads_sponsored_products_budget,row_index,Integer,
SC,Sponsored Products: Budget,ads_sponsored_products_budget,spend,Double Precision,Cost spent on the advertising campaign
SC,Sponsored Products: Budget,ads_sponsored_products_budget,start_date,timestamp with time zone,Date ad started
SC,Sponsored Products: Budget,ads_sponsored_products_budget,status,Character Varying,Status of an ad campaign and whether it’s active etc.
SC,Sponsored Products: Budget,ads_sponsored_products_budget,targeting_type,Character Varying,Refers to whether targeting is done manually (chosen by the advertiser) or automatic (set by Amazon)
SC,Sponsored Products: Budget,ads_sponsored_products_budget,total_advertising_cost_of_sales_acos,Double Precision,Total advertising costs of sales (ACOS)
SC,Sponsored Products: Budget,ads_sponsored_products_budget,total_return_on_advertising_spend_roas,Double Precision,Total return on the ad spending
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,_created_on,timestamp with time zone,Date the record was created
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,_last_updated_on,timestamp with time zone,Date the record was last updated
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,_partneruuid,Character Varying,Partner Unique Identifier
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,_revision,Integer,Number of times the record has changed
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,7_day_total_orders,Integer,Total number of orders that were purchased through the ad over a 7 day period
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,7_day_total_sales,Double Precision,Number of sales over a 7 days period attributable to the brand ad campaign
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,bidding_strategy,Character Varying,"Choose between dynamic bids down only, dynamic bids up and down, fixed bids"
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,budget,Double Precision,The budget allocated for a given campaign
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,campaign_name,Character Varying,Name of the advertising campaign
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,campaign_type,Character Varying,Type of advertising campaign
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,click_thru_rate_ctr,Double Precision,"Equals to clicks / impressions, number of people who click on your ad / number of people who have seen the ad"
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,clicks,Integer,Number of times a product ad is clicked on and customer is taken to the product detail page
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,cost_per_click_cpc,Double Precision,Cost per click when a customer clicks on the ad
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,currency,Character Varying,Currency used for the purchase
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,date,timestamp with time zone,Date the ad is running
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,end_date,timestamp with time zone,Date the campaign ends
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,id,Integer,Unique number assigned to every line in the table
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,impressions,Integer,Number of times a product ad is viewed by the customer
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,last_year_clicks,Integer,Number of times a product ad was clicked for the previous year
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,last_year_cost_cpc,Double Precision,Cost per click when a customer clicks on the ad for the previous year
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,last_year_impressions,Integer,Number of times a product ad is viewed by the customer for the previous year
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,last_year_spend,Double Precision,Cost spent on the advertising campaign for the previous year
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,portfolio_name,Character Varying,Name of portfolio containing advertising campaigns
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,spend,Double Precision,Cost spent on the advertising campaign
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,start_date,timestamp with time zone,Date the campaign starts
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,status,Character Varying,Status of an ad campaign and whether it’s active etc.
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,targeting-type,Character Varying,Refers to whether targeting is done manually (chosen by the advertiser) or automatic (set by Amazon)
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,total_advertising_cost_of_sales_acos,Double Precision,Total advertising costs of sales (ACOS)
SC,Sponsored Products: Campaigns, ads_sponsored_products_campaigns,total_return_on_advertising_spend_roas,Double Precision,Total return on the ad spending
SC,Sponsored Products: placements,ads_sponsored_products_placement,_created_on,timestamp with time zone,Date the record was created
SC,Sponsored Products: placements,ads_sponsored_products_placement,_last_updated_on,timestamp with time zone,Date the record was last updated
SC,Sponsored Products: placements,ads_sponsored_products_placement,_revision,Integer,Number of times the record has changed
SC,Sponsored Products: placements,ads_sponsored_products_placement,7_day_total_orders,Integer,Total number of orders that were purchased through the ad over a 7 day period
SC,Sponsored Products: placements,ads_sponsored_products_placement,7_day_total_sales,Double Precision,Number of sales over a 7 day period attributable to the ad
SC,Sponsored Products: placements,ads_sponsored_products_placement,7_day_total_units,Integer,Total number of units that were purchased through the ad over a 7 day period
SC,Sponsored Products: placements,ads_sponsored_products_placement,bidding_strategy,Character Varying,"Choose between dynamic bids down only, dynamic bids up and down, fixed bids"
SC,Sponsored Products: placements,ads_sponsored_products_placement,campaign_name,Character Varying,Name of the advertising campaign
